"","subject","item","region","measure","condition","rawdata","group","sort","skips","nozero","ambiguity","continuation"
"6023","Native 6",47,"continuation","fp",4,279,"Native","continuation fp",0,279,"Unambiguous","Inconsistent"
"6027","Native 6",27,"continuation","fp",4,370,"Native","continuation fp",0,370,"Unambiguous","Inconsistent"
"6028","Native 6",28,"continuation","fp",1,164,"Native","continuation fp",0,164,"Ambiguous","Consistent"
"6029","Native 6",48,"continuation","fp",1,302,"Native","continuation fp",0,302,"Ambiguous","Consistent"
"6033","Native 6",37,"continuation","fp",2,1624,"Native","continuation fp",0,1624,"Unambiguous","Consistent"
"6037","Native 6",38,"continuation","fp",3,533,"Native","continuation fp",0,533,"Ambiguous","Inconsistent"
"6038","Native 6",44,"continuation","fp",1,335,"Native","continuation fp",0,335,"Ambiguous","Consistent"
"6039","Native 6",31,"continuation","fp",4,326,"Native","continuation fp",0,326,"Unambiguous","Inconsistent"
"6042","Native 6",32,"continuation","fp",1,895,"Native","continuation fp",0,895,"Ambiguous","Consistent"
"6044","Native 6",43,"continuation","fp",4,308,"Native","continuation fp",0,308,"Unambiguous","Inconsistent"
"6046","Native 7",42,"continuation","fp",4,808,"Native","continuation fp",0,808,"Unambiguous","Inconsistent"
"6047","Native 7",40,"continuation","fp",2,916,"Native","continuation fp",0,916,"Unambiguous","Consistent"
"6048","Native 7",27,"continuation","fp",1,1037,"Native","continuation fp",0,1037,"Ambiguous","Consistent"
"6051","Native 7",46,"continuation","fp",4,249,"Native","continuation fp",0,249,"Unambiguous","Inconsistent"
"6055","Native 7",41,"continuation","fp",3,85,"Native","continuation fp",0,85,"Ambiguous","Inconsistent"
"6056","Native 7",48,"continuation","fp",2,178,"Native","continuation fp",0,178,"Unambiguous","Consistent"
"6057","Native 7",26,"continuation","fp",4,683,"Native","continuation fp",0,683,"Unambiguous","Inconsistent"
"6058","Native 7",38,"continuation","fp",4,361,"Native","continuation fp",0,361,"Unambiguous","Inconsistent"
"6059","Native 7",37,"continuation","fp",3,276,"Native","continuation fp",0,276,"Ambiguous","Inconsistent"
"6061","Native 7",47,"continuation","fp",1,575,"Native","continuation fp",0,575,"Ambiguous","Consistent"
"6064","Native 7",35,"continuation","fp",1,856,"Native","continuation fp",0,856,"Ambiguous","Consistent"
"6065","Native 7",39,"continuation","fp",1,852,"Native","continuation fp",0,852,"Ambiguous","Consistent"
"6070","Native 7",25,"continuation","fp",3,272,"Native","continuation fp",0,272,"Ambiguous","Inconsistent"
"6071","Native 7",34,"continuation","fp",4,596,"Native","continuation fp",0,596,"Unambiguous","Inconsistent"
"6074","Native 7",33,"continuation","fp",3,355,"Native","continuation fp",0,355,"Ambiguous","Inconsistent"
"6075","Native 7",45,"continuation","fp",3,551,"Native","continuation fp",0,551,"Ambiguous","Inconsistent"
"6077","Native 7",36,"continuation","fp",2,547,"Native","continuation fp",0,547,"Unambiguous","Consistent"
"6080","Native 7",43,"continuation","fp",1,406,"Native","continuation fp",0,406,"Ambiguous","Consistent"
"6082","Native 7",31,"continuation","fp",1,132,"Native","continuation fp",0,132,"Ambiguous","Consistent"
