"","subject","item","region","measure","condition","rawdata","group","sort","skips","nozero","ambiguity","continuation"
"17504","Native 5",9,"spillover","rp",1,181,"Native","spillover rp",0,181,"Ambiguous","Consistent"
"17505","Native 5",17,"spillover","rp",1,436,"Native","spillover rp",0,436,"Ambiguous","Consistent"
"17506","Native 5",12,"spillover","rp",4,606,"Native","spillover rp",0,606,"Unambiguous","Inconsistent"
"17507","Native 5",22,"spillover","rp",2,577,"Native","spillover rp",0,577,"Unambiguous","Consistent"
"17508","Native 5",5,"spillover","rp",1,295,"Native","spillover rp",0,295,"Ambiguous","Consistent"
"17509","Native 5",19,"spillover","rp",3,308,"Native","spillover rp",0,308,"Ambiguous","Inconsistent"
"17510","Native 5",1,"spillover","rp",1,372,"Native","spillover rp",0,372,"Ambiguous","Consistent"
"17512","Native 6",21,"spillover","rp",2,272,"Native","spillover rp",0,272,"Unambiguous","Consistent"
"17515","Native 6",15,"spillover","rp",4,417,"Native","spillover rp",0,417,"Unambiguous","Inconsistent"
"17516","Native 6",6,"spillover","rp",3,383,"Native","spillover rp",0,383,"Ambiguous","Inconsistent"
"17518","Native 6",19,"spillover","rp",4,1242,"Native","spillover rp",0,1242,"Unambiguous","Inconsistent"
"17526","Native 6",10,"spillover","rp",3,426,"Native","spillover rp",0,426,"Ambiguous","Inconsistent"
"17528","Native 6",24,"spillover","rp",1,764,"Native","spillover rp",0,764,"Ambiguous","Consistent"
"17529","Native 6",5,"spillover","rp",2,579,"Native","spillover rp",0,579,"Unambiguous","Consistent"
"17530","Native 6",2,"spillover","rp",3,140,"Native","spillover rp",0,140,"Ambiguous","Inconsistent"
"17531","Native 6",14,"spillover","rp",3,949,"Native","spillover rp",0,949,"Ambiguous","Inconsistent"
"17534","Native 6",18,"spillover","rp",3,280,"Native","spillover rp",0,280,"Ambiguous","Inconsistent"
"17536","Native 6",7,"spillover","rp",4,660,"Native","spillover rp",0,660,"Unambiguous","Inconsistent"
"17538","Native 6",17,"spillover","rp",2,188,"Native","spillover rp",0,188,"Unambiguous","Consistent"
"17539","Native 6",23,"spillover","rp",4,350,"Native","spillover rp",0,350,"Unambiguous","Inconsistent"
"17540","Native 6",8,"spillover","rp",1,365,"Native","spillover rp",0,365,"Ambiguous","Consistent"
"17544","Native 6",3,"spillover","rp",4,650,"Native","spillover rp",0,650,"Unambiguous","Inconsistent"
"17545","Native 6",20,"spillover","rp",1,895,"Native","spillover rp",0,895,"Ambiguous","Consistent"
"17546","Native 6",16,"spillover","rp",1,174,"Native","spillover rp",0,174,"Ambiguous","Consistent"
